date	country	Total	new_cases
2020-05-08	Argentina	5611	240
2020-05-09	Argentina	5776	165
2020-05-10	Argentina	6034	258
2020-05-11	Argentina	6278	244
2020-05-12	Argentina	6563	285
2020-05-13	Argentina	6879	316
2020-05-14	Argentina	7134	255
2020-05-15	Argentina	7479	345
2020-05-16	Argentina	7805	326
2020-05-17	Argentina	8068	263
2020-05-18	Argentina	8371	303
2020-05-19	Argentina	8809	438
2020-01-22	Armenia	0	0
2020-01-23	Armenia	0	0
2020-01-24	Armenia	0	0
2020-01-25	Armenia	0	0
2020-01-26	Armenia	0	0
2020-01-27	Armenia	0	0
2020-01-28	Armenia	0	0
2020-01-29	Armenia	0	0
2020-01-30	Armenia	0	0
2020-01-31	Armenia	0	0
2020-02-01	Armenia	0	0
2020-02-02	Armenia	0	0
2020-02-03	Armenia	0	0
2020-02-04	Armenia	0	0
2020-02-05	Armenia	0	0
2020-02-06	Armenia	0	0
2020-02-07	Armenia	0	0
2020-02-08	Armenia	0	0
2020-02-09	Armenia	0	0
2020-02-10	Armenia	0	0
2020-02-11	Armenia	0	0
2020-02-12	Armenia	0	0
2020-02-13	Armenia	0	0
2020-02-14	Armenia	0	0
2020-02-15	Armenia	0	0
2020-02-16	Armenia	0	0
2020-02-17	Armenia	0	0
2020-02-18	Armenia	0	0
2020-02-19	Armenia	0	0
2020-02-20	Armenia	0	0
2020-02-21	Armenia	0	0
2020-02-22	Armenia	0	0
2020-02-23	Armenia	0	0
2020-02-24	Armenia	0	0
2020-02-25	Armenia	0	0
2020-02-26	Armenia	0	0
2020-02-27	Armenia	0	0
2020-02-28	Armenia	0	0
2020-02-29	Armenia	0	0
2020-03-01	Armenia	1	1
2020-03-02	Armenia	1	0
2020-03-03	Armenia	1	0
2020-03-04	Armenia	1	0
2020-03-05	Armenia	1	0
2020-03-06	Armenia	1	0
2020-03-07	Armenia	1	0
2020-03-08	Armenia	1	0
2020-03-09	Armenia	1	0
2020-03-10	Armenia	1	0
2020-03-11	Armenia	1	0
2020-03-12	Armenia	4	3
2020-03-13	Armenia	8	4
2020-03-14	Armenia	18	10
2020-03-15	Armenia	26	8
2020-03-16	Armenia	52	26
2020-03-17	Armenia	78	26
2020-03-18	Armenia	84	6
2020-03-19	Armenia	115	31
2020-03-20	Armenia	136	21
2020-03-21	Armenia	160	24
2020-03-22	Armenia	194	34
2020-03-23	Armenia	235	41
2020-03-24	Armenia	249	14
2020-03-25	Armenia	265	16
2020-03-26	Armenia	290	25
2020-03-27	Armenia	329	39
2020-03-28	Armenia	407	78
2020-03-29	Armenia	424	17
2020-03-30	Armenia	482	58
2020-03-31	Armenia	532	50
2020-04-01	Armenia	571	39
2020-04-02	Armenia	663	92
2020-04-03	Armenia	736	73
2020-04-04	Armenia	770	34
2020-04-05	Armenia	822	52
2020-04-06	Armenia	833	11
2020-04-07	Armenia	853	20
2020-04-08	Armenia	881	28
2020-04-09	Armenia	921	40
2020-04-10	Armenia	937	16
2020-04-11	Armenia	967	30
2020-04-12	Armenia	1013	46
2020-04-13	Armenia	1039	26
2020-04-14	Armenia	1067	28
2020-04-15	Armenia	1111	44
2020-04-16	Armenia	1159	48
2020-04-17	Armenia	1201	42
2020-04-18	Armenia	1248	47
2020-04-19	Armenia	1291	43
2020-04-20	Armenia	1339	48
2020-04-21	Armenia	1401	62
2020-04-22	Armenia	1473	72
2020-04-23	Armenia	1523	50
2020-04-24	Armenia	1596	73
2020-04-25	Armenia	1677	81
2020-04-26	Armenia	1746	69
2020-04-27	Armenia	1808	62
2020-04-28	Armenia	1867	59
2020-04-29	Armenia	1932	65
2020-04-30	Armenia	2066	134
2020-05-01	Armenia	2148	82
2020-05-02	Armenia	2273	125
2020-05-03	Armenia	2386	113
2020-05-04	Armenia	2507	121
2020-05-05	Armenia	2619	112
2020-05-06	Armenia	2782	163
2020-05-07	Armenia	2884	102
2020-05-08	Armenia	3029	145
2020-05-09	Armenia	3175	146
2020-05-10	Armenia	3313	138
2020-05-11	Armenia	3392	79
2020-05-12	Armenia	3538	146
2020-05-13	Armenia	3718	180
2020-05-14	Armenia	3860	142
2020-05-15	Armenia	4044	184
2020-05-16	Armenia	4283	239
2020-05-17	Armenia	4472	189
2020-05-18	Armenia	4823	351
2020-05-19	Armenia	5041	218
2020-01-22	Australia	0	0
2020-01-23	Australia	0	0
2020-01-24	Australia	0	0
2020-01-25	Australia	0	0
2020-01-26	Australia	4	4
2020-01-27	Australia	5	1
2020-01-28	Australia	5	0
2020-01-29	Australia	6	1
2020-01-30	Australia	9	3
2020-01-31	Australia	9	0
2020-02-01	Australia	12	3
2020-02-02	Australia	12	0
2020-02-03	Australia	12	0
2020-02-04	Australia	13	1
2020-02-05	Australia	13	0
2020-02-06	Australia	14	1
2020-02-07	Australia	15	1
2020-02-08	Australia	15	0
2020-02-09	Australia	15	0
2020-02-10	Australia	15	0
2020-02-11	Australia	15	0
2020-02-12	Australia	15	0
2020-02-13	Australia	15	0
2020-02-14	Australia	15	0
2020-02-15	Australia	15	0
2020-02-16	Australia	15	0
2020-02-17	Australia	15	0
2020-02-18	Australia	15	0
2020-02-19	Australia	15	0
2020-02-20	Australia	15	0
2020-02-21	Australia	15	0
2020-02-22	Australia	15	0
2020-02-23	Australia	15	0
2020-02-24	Australia	15	0
2020-02-25	Australia	15	0
2020-02-26	Australia	15	0
2020-02-27	Australia	15	0
2020-02-28	Australia	15	0
2020-02-29	Australia	25	10
2020-03-01	Australia	27	2
2020-03-02	Australia	30	3
2020-03-03	Australia	39	9
2020-03-04	Australia	52	13
2020-03-05	Australia	55	3
2020-03-06	Australia	60	5
2020-03-07	Australia	63	3
2020-03-08	Australia	76	13
2020-03-09	Australia	91	15
2020-03-10	Australia	107	16
2020-03-11	Australia	128	21
2020-03-12	Australia	128	0
2020-03-13	Australia	200	72
2020-03-14	Australia	250	50
2020-03-15	Australia	297	47
2020-03-16	Australia	377	80
2020-03-17	Australia	452	75
2020-03-18	Australia	568	116
2020-03-19	Australia	681	113
2020-03-20	Australia	791	110
2020-03-21	Australia	1071	280
2020-03-22	Australia	1549	478
2020-03-23	Australia	1682	133
2020-03-24	Australia	2044	362
2020-03-25	Australia	2364	320
2020-03-26	Australia	2810	446
2020-03-27	Australia	3143	333
2020-03-28	Australia	3640	497
2020-03-29	Australia	3984	344
2020-03-30	Australia	4361	377
2020-03-31	Australia	4559	198
2020-04-01	Australia	4862	303
2020-04-02	Australia	5116	254
2020-04-03	Australia	5330	214
2020-04-04	Australia	5550	220
2020-04-05	Australia	5687	137
2020-04-06	Australia	5797	110
2020-04-07	Australia	5895	98
2020-04-08	Australia	6010	115
2020-04-09	Australia	6108	98
2020-04-10	Australia	6215	107
2020-04-11	Australia	6303	88
2020-04-12	Australia	6315	12
2020-04-13	Australia	6351	36
2020-04-14	Australia	6415	64
2020-04-15	Australia	6440	25
2020-04-16	Australia	6462	22
2020-04-17	Australia	6522	60
2020-04-18	Australia	6568	46
2020-04-19	Australia	6610	42
2020-04-20	Australia	6623	13
2020-04-21	Australia	6645	22
2020-04-22	Australia	6652	7
2020-04-23	Australia	6662	10
2020-04-24	Australia	6677	15
2020-04-25	Australia	6694	17
2020-04-26	Australia	6714	20
2020-04-27	Australia	6721	7
2020-04-28	Australia	6744	23
2020-04-29	Australia	6752	8
2020-04-30	Australia	6766	14
2020-05-01	Australia	6778	12
2020-05-02	Australia	6799	21
2020-05-03	Australia	6822	23
2020-05-04	Australia	6847	25
2020-05-05	Australia	6875	28
2020-05-06	Australia	6894	19
2020-05-07	Australia	6913	19
2020-05-08	Australia	6918	5
2020-05-09	Australia	6939	21
2020-05-10	Australia	6948	9
2020-05-11	Australia	6970	22
2020-05-12	Australia	6980	10
2020-05-13	Australia	6989	9
2020-05-14	Australia	7019	30
2020-05-15	Australia	7035	16
2020-05-16	Australia	7044	9
2020-05-17	Australia	7054	10
2020-05-18	Australia	7068	14
2020-05-19	Australia	7072	4
2020-01-22	Austria	0	0
2020-01-23	Austria	0	0
2020-01-24	Austria	0	0
2020-01-25	Austria	0	0
2020-01-26	Austria	0	0
2020-01-27	Austria	0	0
2020-01-28	Austria	0	0
2020-01-29	Austria	0	0
2020-01-30	Austria	0	0
2020-01-31	Austria	0	0
2020-02-01	Austria	0	0
2020-02-02	Austria	0	0
2020-02-03	Austria	0	0
2020-02-04	Austria	0	0
2020-02-05	Austria	0	0
2020-02-06	Austria	0	0
2020-02-07	Austria	0	0
2020-02-08	Austria	0	0
2020-02-09	Austria	0	0
2020-02-10	Austria	0	0
2020-02-11	Austria	0	0
2020-02-12	Austria	0	0
2020-02-13	Austria	0	0
2020-02-14	Austria	0	0
2020-02-15	Austria	0	0
2020-02-16	Austria	0	0
2020-02-17	Austria	0	0
2020-02-18	Austria	0	0
2020-02-19	Austria	0	0
2020-02-20	Austria	0	0
2020-02-21	Austria	0	0
2020-02-22	Austria	0	0
2020-02-23	Austria	0	0
2020-02-24	Austria	0	0
2020-02-25	Austria	2	2
2020-02-26	Austria	2	0
2020-02-27	Austria	3	1
2020-02-28	Austria	3	0
2020-02-29	Austria	9	6
2020-03-01	Austria	14	5
2020-03-02	Austria	18	4
2020-03-03	Austria	21	3
2020-03-04	Austria	29	8
2020-03-05	Austria	41	12
2020-03-06	Austria	55	14
2020-03-07	Austria	79	24
2020-03-08	Austria	104	25
2020-03-09	Austria	131	27
2020-03-10	Austria	182	51
2020-03-11	Austria	246	64
2020-03-12	Austria	302	56
2020-03-13	Austria	504	202
2020-03-14	Austria	655	151
2020-03-15	Austria	860	205
2020-03-16	Austria	1018	158
2020-03-17	Austria	1332	314
2020-03-18	Austria	1646	314
2020-03-19	Austria	2013	367
2020-03-20	Austria	2388	375
2020-03-21	Austria	2814	426
2020-03-22	Austria	3582	768
2020-03-23	Austria	4474	892
2020-03-24	Austria	5283	809
2020-03-25	Austria	5588	305
2020-03-26	Austria	6909	1321
2020-03-27	Austria	7657	748
2020-03-28	Austria	8271	614
2020-03-29	Austria	8788	517
2020-03-30	Austria	9618	830
2020-03-31	Austria	10180	562
2020-04-01	Austria	10711	531
2020-04-02	Austria	11129	418
2020-04-03	Austria	11524	395
2020-04-04	Austria	11781	257
2020-04-05	Austria	12051	270
2020-04-06	Austria	12297	246
2020-04-07	Austria	12639	342
2020-04-08	Austria	12942	303
2020-04-09	Austria	13244	302
2020-04-10	Austria	13555	311
2020-04-11	Austria	13806	251
2020-04-12	Austria	13945	139
2020-04-13	Austria	14041	96
2020-04-14	Austria	14226	185
2020-04-15	Austria	14336	110
2020-04-16	Austria	14476	140
2020-04-17	Austria	14595	119
2020-04-18	Austria	14671	76
2020-04-19	Austria	14749	78
2020-04-20	Austria	14795	46
2020-04-21	Austria	14873	78
2020-04-22	Austria	14925	52
2020-04-23	Austria	15002	77
2020-04-24	Austria	15071	69
2020-04-25	Austria	15148	77
2020-04-26	Austria	15225	77
2020-04-27	Austria	15274	49
2020-04-28	Austria	15357	83
2020-04-29	Austria	15402	45
2020-04-30	Austria	15452	50
2020-05-01	Austria	15531	79
2020-05-02	Austria	15558	27
2020-05-03	Austria	15597	39
2020-05-04	Austria	15621	24
2020-05-05	Austria	15650	29
2020-05-06	Austria	15684	34
2020-05-07	Austria	15752	68
2020-05-08	Austria	15774	22
2020-05-09	Austria	15833	59
2020-05-10	Austria	15871	38
2020-05-11	Austria	15882	11
2020-05-12	Austria	15961	79
2020-05-13	Austria	15997	36
2020-05-14	Austria	16058	61
2020-05-15	Austria	16109	51
2020-05-16	Austria	16201	92
2020-05-17	Austria	16242	41
2020-05-18	Austria	16269	27
2020-05-19	Austria	16321	52
2020-01-22	Azerbaijan	0	0
2020-01-23	Azerbaijan	0	0
2020-01-24	Azerbaijan	0	0
2020-01-25	Azerbaijan	0	0
2020-01-26	Azerbaijan	0	0
2020-01-27	Azerbaijan	0	0
2020-01-28	Azerbaijan	0	0
2020-01-29	Azerbaijan	0	0
2020-01-30	Azerbaijan	0	0
2020-01-31	Azerbaijan	0	0
2020-02-01	Azerbaijan	0	0
2020-02-02	Azerbaijan	0	0
2020-02-03	Azerbaijan	0	0
2020-02-04	Azerbaijan	0	0
2020-02-05	Azerbaijan	0	0
2020-02-06	Azerbaijan	0	0
2020-02-07	Azerbaijan	0	0
2020-02-08	Azerbaijan	0	0
2020-02-09	Azerbaijan	0	0
2020-02-10	Azerbaijan	0	0
2020-02-11	Azerbaijan	0	0
2020-02-12	Azerbaijan	0	0
2020-02-13	Azerbaijan	0	0
2020-02-14	Azerbaijan	0	0
2020-02-15	Azerbaijan	0	0
2020-02-16	Azerbaijan	0	0
2020-02-17	Azerbaijan	0	0
2020-02-18	Azerbaijan	0	0
2020-02-19	Azerbaijan	0	0
2020-02-20	Azerbaijan	0	0
2020-02-21	Azerbaijan	0	0
2020-02-22	Azerbaijan	0	0
2020-02-23	Azerbaijan	0	0
2020-02-24	Azerbaijan	0	0
2020-02-25	Azerbaijan	0	0
2020-02-26	Azerbaijan	0	0
2020-02-27	Azerbaijan	0	0
2020-02-28	Azerbaijan	0	0
2020-02-29	Azerbaijan	0	0
2020-03-01	Azerbaijan	3	3
2020-03-02	Azerbaijan	3	0
2020-03-03	Azerbaijan	3	0
2020-03-04	Azerbaijan	3	0
2020-03-05	Azerbaijan	6	3
2020-03-06	Azerbaijan	6	0
2020-03-07	Azerbaijan	9	3
2020-03-08	Azerbaijan	9	0
2020-03-09	Azerbaijan	9	0
2020-03-10	Azerbaijan	11	2
2020-03-11	Azerbaijan	11	0
2020-03-12	Azerbaijan	11	0
2020-03-13	Azerbaijan	15	4
2020-03-14	Azerbaijan	15	0
2020-03-15	Azerbaijan	23	8
2020-03-16	Azerbaijan	28	5
2020-03-17	Azerbaijan	28	0
2020-03-18	Azerbaijan	28	0
2020-03-19	Azerbaijan	44	16
2020-03-20	Azerbaijan	44	0
2020-03-21	Azerbaijan	53	9
2020-03-22	Azerbaijan	65	12
2020-03-23	Azerbaijan	72	7
2020-03-24	Azerbaijan	87	15
2020-03-25	Azerbaijan	93	6
2020-03-26	Azerbaijan	122	29
2020-03-27	Azerbaijan	165	43
2020-03-28	Azerbaijan	182	17
2020-03-29	Azerbaijan	209	27
2020-03-30	Azerbaijan	273	64
2020-03-31	Azerbaijan	298	25
2020-04-01	Azerbaijan	359	61
2020-04-02	Azerbaijan	400	41
2020-04-03	Azerbaijan	443	43
2020-04-04	Azerbaijan	521	78
2020-04-05	Azerbaijan	584	63
2020-04-06	Azerbaijan	641	57
2020-04-07	Azerbaijan	717	76
2020-04-08	Azerbaijan	822	105
2020-04-09	Azerbaijan	926	104
2020-04-10	Azerbaijan	991	65
2020-04-11	Azerbaijan	1058	67
2020-04-12	Azerbaijan	1098	40
2020-04-13	Azerbaijan	1148	50
2020-04-14	Azerbaijan	1197	49
2020-04-15	Azerbaijan	1253	56
2020-04-16	Azerbaijan	1283	30
2020-04-17	Azerbaijan	1340	57
2020-04-18	Azerbaijan	1373	33
2020-04-19	Azerbaijan	1398	25
2020-04-20	Azerbaijan	1436	38
2020-04-21	Azerbaijan	1480	44
2020-04-22	Azerbaijan	1518	38
2020-04-23	Azerbaijan	1548	30
2020-04-24	Azerbaijan	1592	44
2020-04-25	Azerbaijan	1617	25
2020-04-26	Azerbaijan	1645	28
2020-04-27	Azerbaijan	1678	33
2020-04-28	Azerbaijan	1717	39
2020-04-29	Azerbaijan	1766	49
2020-04-30	Azerbaijan	1804	38
2020-05-01	Azerbaijan	1854	50
2020-05-02	Azerbaijan	1894	40
2020-05-03	Azerbaijan	1932	38
2020-05-04	Azerbaijan	1984	52
2020-05-05	Azerbaijan	2060	76
2020-05-06	Azerbaijan	2127	67
2020-05-07	Azerbaijan	2204	77
2020-05-08	Azerbaijan	2279	75
2020-05-09	Azerbaijan	2422	143
2020-05-10	Azerbaijan	2519	97
2020-05-11	Azerbaijan	2589	70
2020-05-12	Azerbaijan	2693	104
2020-05-13	Azerbaijan	2758	65
2020-05-14	Azerbaijan	2879	121
2020-05-15	Azerbaijan	2980	101
2020-05-16	Azerbaijan	3138	158
2020-05-17	Azerbaijan	3274	136
2020-05-18	Azerbaijan	3387	113
2020-05-19	Azerbaijan	3518	131
2020-01-22	Bahamas	0	0
2020-01-23	Bahamas	0	0
2020-01-24	Bahamas	0	0
2020-01-25	Bahamas	0	0
2020-01-26	Bahamas	0	0
2020-01-27	Bahamas	0	0
2020-01-28	Bahamas	0	0
2020-01-29	Bahamas	0	0
2020-01-30	Bahamas	0	0
2020-01-31	Bahamas	0	0
2020-02-01	Bahamas	0	0
2020-02-02	Bahamas	0	0
2020-02-03	Bahamas	0	0
2020-02-04	Bahamas	0	0
2020-02-05	Bahamas	0	0
2020-02-06	Bahamas	0	0
2020-02-07	Bahamas	0	0
2020-02-08	Bahamas	0	0
2020-02-09	Bahamas	0	0
2020-02-10	Bahamas	0	0
2020-02-11	Bahamas	0	0
2020-02-12	Bahamas	0	0
2020-02-13	Bahamas	0	0
2020-02-14	Bahamas	0	0
2020-02-15	Bahamas	0	0
2020-02-16	Bahamas	0	0
2020-02-17	Bahamas	0	0
2020-02-18	Bahamas	0	0
2020-02-19	Bahamas	0	0
2020-02-20	Bahamas	0	0
2020-02-21	Bahamas	0	0
2020-02-22	Bahamas	0	0
2020-02-23	Bahamas	0	0
2020-02-24	Bahamas	0	0
2020-02-25	Bahamas	0	0
2020-02-26	Bahamas	0	0
2020-02-27	Bahamas	0	0
2020-02-28	Bahamas	0	0
2020-02-29	Bahamas	0	0
2020-03-01	Bahamas	0	0
2020-03-02	Bahamas	0	0
2020-03-03	Bahamas	0	0
2020-03-04	Bahamas	0	0
2020-03-05	Bahamas	0	0
2020-03-06	Bahamas	0	0
2020-03-07	Bahamas	0	0
2020-03-08	Bahamas	0	0
2020-03-09	Bahamas	0	0
2020-03-10	Bahamas	0	0
2020-03-11	Bahamas	0	0
2020-03-12	Bahamas	0	0
2020-03-13	Bahamas	0	0
2020-03-14	Bahamas	0	0
2020-03-15	Bahamas	0	0
2020-03-16	Bahamas	1	1
2020-03-17	Bahamas	1	0
2020-03-18	Bahamas	1	0
2020-03-19	Bahamas	3	2
2020-03-20	Bahamas	3	0
2020-03-21	Bahamas	4	1
2020-03-22	Bahamas	4	0
2020-03-23	Bahamas	4	0
2020-03-24	Bahamas	5	1
2020-03-25	Bahamas	5	0
2020-03-26	Bahamas	9	4
2020-03-27	Bahamas	10	1
2020-03-28	Bahamas	10	0
2020-03-29	Bahamas	11	1
2020-03-30	Bahamas	14	3
2020-03-31	Bahamas	14	0
2020-04-01	Bahamas	21	7
2020-04-02	Bahamas	24	3
2020-04-03	Bahamas	24	0
2020-04-04	Bahamas	28	4
2020-04-05	Bahamas	28	0
2020-04-06	Bahamas	29	1
2020-04-07	Bahamas	33	4
2020-04-08	Bahamas	40	7
2020-04-09	Bahamas	41	1
2020-04-10	Bahamas	42	1
2020-04-11	Bahamas	46	4
2020-04-12	Bahamas	46	0
2020-04-13	Bahamas	47	1
2020-04-14	Bahamas	49	2
2020-04-15	Bahamas	49	0
2020-04-16	Bahamas	53	4
2020-04-17	Bahamas	54	1
2020-04-18	Bahamas	55	1
2020-04-19	Bahamas	55	0
2020-04-20	Bahamas	60	5
2020-04-21	Bahamas	65	5
2020-04-22	Bahamas	65	0
2020-04-23	Bahamas	72	7
2020-04-24	Bahamas	73	1
2020-04-25	Bahamas	78	5
2020-04-26	Bahamas	80	2
2020-04-27	Bahamas	80	0
2020-04-28	Bahamas	80	0
2020-04-29	Bahamas	80	0
2020-04-30	Bahamas	81	1
2020-05-01	Bahamas	81	0
2020-05-02	Bahamas	83	2
2020-05-03	Bahamas	83	0
2020-05-04	Bahamas	83	0
2020-05-05	Bahamas	89	6
2020-05-06	Bahamas	92	3
2020-05-07	Bahamas	92	0
2020-05-08	Bahamas	92	0
2020-05-09	Bahamas	92	0
2020-05-10	Bahamas	92	0
2020-05-11	Bahamas	93	1
2020-05-12	Bahamas	93	0
2020-05-13	Bahamas	94	1
2020-05-14	Bahamas	96	2
2020-05-15	Bahamas	96	0
2020-05-16	Bahamas	96	0
2020-05-17	Bahamas	96	0
2020-05-18	Bahamas	96	0
2020-05-19	Bahamas	96	0
2020-01-22	Bahrain	0	0
2020-01-23	Bahrain	0	0
2020-01-24	Bahrain	0	0
2020-01-25	Bahrain	0	0
2020-01-26	Bahrain	0	0
2020-01-27	Bahrain	0	0
2020-01-28	Bahrain	0	0
2020-01-29	Bahrain	0	0
2020-01-30	Bahrain	0	0
2020-01-31	Bahrain	0	0
2020-02-01	Bahrain	0	0
2020-02-02	Bahrain	0	0
2020-02-03	Bahrain	0	0
2020-02-04	Bahrain	0	0
2020-02-05	Bahrain	0	0
2020-02-06	Bahrain	0	0
2020-02-07	Bahrain	0	0
2020-02-08	Bahrain	0	0
2020-02-09	Bahrain	0	0
2020-02-10	Bahrain	0	0
2020-02-11	Bahrain	0	0
2020-02-12	Bahrain	0	0
2020-02-13	Bahrain	0	0
2020-02-14	Bahrain	0	0
2020-02-15	Bahrain	0	0
2020-02-16	Bahrain	0	0
2020-02-17	Bahrain	0	0
2020-02-18	Bahrain	0	0
2020-02-19	Bahrain	0	0
2020-02-20	Bahrain	0	0
2020-02-21	Bahrain	0	0
2020-02-22	Bahrain	0	0
2020-02-23	Bahrain	0	0
2020-02-24	Bahrain	1	1
2020-02-25	Bahrain	23	22
2020-02-26	Bahrain	33	10
2020-02-27	Bahrain	33	0
2020-02-28	Bahrain	36	3
2020-02-29	Bahrain	41	5
2020-03-01	Bahrain	47	6
2020-03-02	Bahrain	49	2
2020-03-03	Bahrain	49	0
2020-03-04	Bahrain	52	3
2020-03-05	Bahrain	55	3
2020-03-06	Bahrain	60	5
2020-03-07	Bahrain	85	25
2020-03-08	Bahrain	85	0
2020-03-09	Bahrain	95	10
2020-03-10	Bahrain	110	15
2020-03-11	Bahrain	195	85
2020-03-12	Bahrain	195	0
2020-03-13	Bahrain	195	0
2020-03-14	Bahrain	210	15
2020-03-15	Bahrain	214	4
2020-03-16	Bahrain	214	0
2020-03-17	Bahrain	228	14
2020-03-18	Bahrain	256	28
2020-03-19	Bahrain	278	22
2020-03-20	Bahrain	285	7
2020-03-21	Bahrain	305	20
2020-03-22	Bahrain	334	29
2020-03-23	Bahrain	377	43
2020-03-24	Bahrain	392	15
2020-03-25	Bahrain	419	27
2020-03-26	Bahrain	458	39
2020-03-27	Bahrain	466	8
2020-03-28	Bahrain	476	10
2020-03-29	Bahrain	499	23
2020-03-30	Bahrain	515	16
2020-03-31	Bahrain	567	52
2020-04-01	Bahrain	569	2
2020-04-02	Bahrain	643	74
2020-04-03	Bahrain	672	29
2020-04-04	Bahrain	688	16
2020-04-05	Bahrain	700	12
2020-04-06	Bahrain	756	56
2020-04-07	Bahrain	811	55
2020-04-08	Bahrain	823	12
2020-04-09	Bahrain	887	64
2020-04-10	Bahrain	925	38
2020-04-11	Bahrain	1040	115
2020-04-12	Bahrain	1136	96
2020-04-13	Bahrain	1361	225
2020-04-14	Bahrain	1528	167
2020-04-15	Bahrain	1671	143
2020-04-16	Bahrain	1700	29
2020-04-17	Bahrain	1740	40
2020-04-18	Bahrain	1773	33
2020-04-19	Bahrain	1881	108
2020-04-20	Bahrain	1907	26
2020-04-21	Bahrain	1973	66
2020-04-22	Bahrain	2027	54
2020-04-23	Bahrain	2217	190
2020-04-24	Bahrain	2518	301
2020-04-25	Bahrain	2588	70
2020-04-26	Bahrain	2647	59
2020-04-27	Bahrain	2723	76
2020-04-28	Bahrain	2811	88
2020-04-29	Bahrain	2921	110
2020-04-30	Bahrain	3040	119
2020-05-01	Bahrain	3170	130
2020-05-02	Bahrain	3284	114
2020-05-03	Bahrain	3383	99
2020-05-04	Bahrain	3533	150
2020-05-05	Bahrain	3720	187
2020-05-06	Bahrain	3934	214
2020-05-07	Bahrain	4199	265
2020-05-08	Bahrain	4444	245
2020-05-09	Bahrain	4774	330
2020-05-10	Bahrain	4941	167
2020-05-11	Bahrain	5236	295
2020-05-12	Bahrain	5531	295
2020-05-13	Bahrain	5816	285
2020-05-14	Bahrain	6198	382
2020-05-15	Bahrain	6583	385
2020-05-16	Bahrain	6747	164
2020-05-17	Bahrain	6956	209
2020-05-18	Bahrain	7184	228
2020-05-19	Bahrain	7532	348
2020-01-22	Bangladesh	0	0
2020-01-23	Bangladesh	0	0
2020-01-24	Bangladesh	0	0
2020-01-25	Bangladesh	0	0
2020-01-26	Bangladesh	0	0
2020-01-27	Bangladesh	0	0
2020-01-28	Bangladesh	0	0
2020-01-29	Bangladesh	0	0
2020-01-30	Bangladesh	0	0
2020-01-31	Bangladesh	0	0
2020-02-01	Bangladesh	0	0
2020-02-02	Bangladesh	0	0
2020-02-03	Bangladesh	0	0
2020-02-04	Bangladesh	0	0
2020-02-05	Bangladesh	0	0
2020-02-06	Bangladesh	0	0
2020-02-07	Bangladesh	0	0
2020-02-08	Bangladesh	0	0
2020-02-09	Bangladesh	0	0
2020-02-10	Bangladesh	0	0
2020-02-11	Bangladesh	0	0
2020-02-12	Bangladesh	0	0
2020-02-13	Bangladesh	0	0
2020-02-14	Bangladesh	0	0
2020-02-15	Bangladesh	0	0
2020-02-16	Bangladesh	0	0
2020-02-17	Bangladesh	0	0
2020-02-18	Bangladesh	0	0
2020-02-19	Bangladesh	0	0
2020-02-20	Bangladesh	0	0
2020-02-21	Bangladesh	0	0
2020-02-22	Bangladesh	0	0
2020-02-23	Bangladesh	0	0
2020-02-24	Bangladesh	0	0
2020-02-25	Bangladesh	0	0
2020-02-26	Bangladesh	0	0
2020-02-27	Bangladesh	0	0
2020-02-28	Bangladesh	0	0
2020-02-29	Bangladesh	0	0
2020-03-01	Bangladesh	0	0
2020-03-02	Bangladesh	0	0
2020-03-03	Bangladesh	0	0
2020-03-04	Bangladesh	0	0
2020-03-05	Bangladesh	0	0
2020-03-06	Bangladesh	0	0
2020-03-07	Bangladesh	0	0
2020-03-08	Bangladesh	3	3
2020-03-09	Bangladesh	3	0
2020-03-10	Bangladesh	3	0
2020-03-11	Bangladesh	3	0
2020-03-12	Bangladesh	3	0
2020-03-13	Bangladesh	3	0
2020-03-14	Bangladesh	3	0
2020-03-15	Bangladesh	5	2
2020-03-16	Bangladesh	8	3
2020-03-17	Bangladesh	10	2
2020-03-18	Bangladesh	14	4
2020-03-19	Bangladesh	17	3
2020-03-20	Bangladesh	20	3
2020-03-21	Bangladesh	25	5
2020-03-22	Bangladesh	27	2
2020-03-23	Bangladesh	33	6
2020-03-24	Bangladesh	39	6
2020-03-25	Bangladesh	39	0
2020-03-26	Bangladesh	44	5
2020-03-27	Bangladesh	48	4
2020-03-28	Bangladesh	48	0
2020-03-29	Bangladesh	48	0
2020-03-30	Bangladesh	49	1
2020-03-31	Bangladesh	51	2
2020-04-01	Bangladesh	54	3
2020-04-02	Bangladesh	56	2
2020-04-03	Bangladesh	61	5
2020-04-04	Bangladesh	70	9
2020-04-05	Bangladesh	88	18
2020-04-06	Bangladesh	123	35
2020-04-07	Bangladesh	164	41
2020-04-08	Bangladesh	218	54
2020-04-09	Bangladesh	330	112
2020-04-10	Bangladesh	424	94
2020-04-11	Bangladesh	482	58
2020-04-12	Bangladesh	621	139
2020-04-13	Bangladesh	803	182
2020-04-14	Bangladesh	1012	209
2020-04-15	Bangladesh	1231	219
2020-04-16	Bangladesh	1572	341
2020-04-17	Bangladesh	1838	266
2020-04-18	Bangladesh	2144	306
2020-04-19	Bangladesh	2456	312
2020-04-20	Bangladesh	2948	492
2020-04-21	Bangladesh	3382	434
2020-04-22	Bangladesh	3772	390
2020-04-23	Bangladesh	4186	414
2020-04-24	Bangladesh	4689	503
2020-04-25	Bangladesh	4998	309
2020-04-26	Bangladesh	5416	418
2020-04-27	Bangladesh	5913	497
