date,country,Total,new_cases,population,growth,PerCapita
2020-03-07,Luxembourg,2,0,607950,0,3.2897442223867092e-6
2020-03-08,Luxembourg,3,1,607950,0.5773502691896257,4.934616333580064e-6
2020-03-09,Luxembourg,3,0,607950,0,4.934616333580064e-6
2020-03-10,Luxembourg,5,2,607950,0.6324555320336759,8.224360555966774e-6
2020-03-11,Luxembourg,7,2,607950,0.5345224838248488,1.1514104778353483e-5
2020-03-12,Luxembourg,19,12,607950,0.7947194142390263,3.1252570112673736e-5
2020-03-13,Luxembourg,34,15,607950,0.6642111641550714,5.592565178057406e-5
2020-03-14,Luxembourg,51,17,607950,0.5773502691896257,8.388847767086108e-5
2020-03-15,Luxembourg,59,8,607950,0.3682298471593293,9.704745456040793e-5
2020-03-16,Luxembourg,77,18,607950,0.48349377841522817,1.2665515256188832e-4
2020-03-17,Luxembourg,140,63,607950,0.6708203932499369,2.3028209556706967e-4
2020-03-18,Luxembourg,203,63,607950,0.5570860145311556,3.33909038572251e-4
2020-03-19,Luxembourg,335,132,607950,0.6277179707052114,5.510321572497739e-4
2020-03-20,Luxembourg,484,149,607950,0.5548434370788047,7.961181018175837e-4
2020-03-21,Luxembourg,670,186,607950,0.5268889259592646,0.0011020643144995478
2020-03-22,Luxembourg,798,128,607950,0.4005009394574071,0.001312607944732297
2020-03-23,Luxembourg,875,77,607950,0.2966479394838265,0.0014392630972941854
2020-03-24,Luxembourg,1099,224,607950,0.45146611838648026,0.001807714450201497
2020-03-25,Luxembourg,1333,234,607950,0.4189795770338846,0.0021926145242207418
2020-03-26,Luxembourg,1453,120,607950,0.2873808439750753,0.0023899991775639443
2020-03-27,Luxembourg,1605,152,607950,0.30774023111097576,0.0026400197384653344
2020-03-28,Luxembourg,1831,226,607950,0.35132580288190784,0.0030117608355950324
2020-03-29,Luxembourg,1950,119,607950,0.24703368398993897,0.0032075006168270415
2020-03-30,Luxembourg,1988,38,607950,0.13825587918339183,0.003270005757052389
2020-03-31,Luxembourg,2178,190,607950,0.2953574043881504,0.0035825314581791265
2020-04-01,Luxembourg,2319,141,607950,0.24658075727375256,0.0038144584258573895
2020-04-02,Luxembourg,2487,168,607950,0.2599062649999967,0.004090796940537873
2020-04-03,Luxembourg,2612,125,607950,0.21876025462728413,0.004296405954437042
2020-04-04,Luxembourg,2729,117,607950,0.207057593912359,0.004488855991446665
2020-04-05,Luxembourg,2804,75,607950,0.1635466403394879,0.0046122213997861665
2020-04-06,Luxembourg,2843,39,607950,0.11712345462345926,0.004676371412122708
2020-04-07,Luxembourg,2970,127,607950,0.2067871919654183,0.004885270170244264
2020-04-08,Luxembourg,3034,64,607950,0.14523864842631942,0.004990541985360638
2020-04-09,Luxembourg,3115,81,607950,0.16125510929230488,0.0051237766263673
2020-04-10,Luxembourg,3223,108,607950,0.18305505445924697,0.005301422814376182
2020-04-11,Luxembourg,3270,47,607950,0.11988781708336878,0.00537873180360227
2020-04-12,Luxembourg,3281,11,607950,0.057901954987237714,0.005396825396825397
2020-04-13,Luxembourg,3292,11,607950,0.05780513626709859,0.0054149189900485235
2020-04-14,Luxembourg,3307,15,607950,0.06734859375920633,0.005439592071716424
2020-04-15,Luxembourg,3373,66,607950,0.1398826326040497,0.005548153631055186
2020-01-22,Madagascar,0,0,26262368,0,0
2020-01-23,Madagascar,0,0,26262368,0,0
2020-01-24,Madagascar,0,0,26262368,0,0
2020-01-25,Madagascar,0,0,26262368,0,0
2020-01-26,Madagascar,0,0,26262368,0,0
2020-01-27,Madagascar,0,0,26262368,0,0
2020-01-28,Madagascar,0,0,26262368,0,0
2020-01-29,Madagascar,0,0,26262368,0,0
2020-01-30,Madagascar,0,0,26262368,0,0
2020-01-31,Madagascar,0,0,26262368,0,0
2020-02-01,Madagascar,0,0,26262368,0,0
2020-02-02,Madagascar,0,0,26262368,0,0
2020-02-03,Madagascar,0,0,26262368,0,0
2020-02-04,Madagascar,0,0,26262368,0,0
2020-02-05,Madagascar,0,0,26262368,0,0
2020-02-06,Madagascar,0,0,26262368,0,0
2020-02-07,Madagascar,0,0,26262368,0,0
2020-02-08,Madagascar,0,0,26262368,0,0
2020-02-09,Madagascar,0,0,26262368,0,0
2020-02-10,Madagascar,0,0,26262368,0,0
2020-02-11,Madagascar,0,0,26262368,0,0
2020-02-12,Madagascar,0,0,26262368,0,0
2020-02-13,Madagascar,0,0,26262368,0,0
2020-02-14,Madagascar,0,0,26262368,0,0
2020-02-15,Madagascar,0,0,26262368,0,0
2020-02-16,Madagascar,0,0,26262368,0,0
2020-02-17,Madagascar,0,0,26262368,0,0
2020-02-18,Madagascar,0,0,26262368,0,0
2020-02-19,Madagascar,0,0,26262368,0,0
2020-02-20,Madagascar,0,0,26262368,0,0
2020-02-21,Madagascar,0,0,26262368,0,0
2020-02-22,Madagascar,0,0,26262368,0,0
2020-02-23,Madagascar,0,0,26262368,0,0
2020-02-24,Madagascar,0,0,26262368,0,0
2020-02-25,Madagascar,0,0,26262368,0,0
2020-02-26,Madagascar,0,0,26262368,0,0
2020-02-27,Madagascar,0,0,26262368,0,0
2020-02-28,Madagascar,0,0,26262368,0,0
2020-02-29,Madagascar,0,0,26262368,0,0
2020-03-01,Madagascar,0,0,26262368,0,0
2020-03-02,Madagascar,0,0,26262368,0,0
2020-03-03,Madagascar,0,0,26262368,0,0
2020-03-04,Madagascar,0,0,26262368,0,0
2020-03-05,Madagascar,0,0,26262368,0,0
2020-03-06,Madagascar,0,0,26262368,0,0
2020-03-07,Madagascar,0,0,26262368,0,0
2020-03-08,Madagascar,0,0,26262368,0,0
2020-03-09,Madagascar,0,0,26262368,0,0
2020-03-10,Madagascar,0,0,26262368,0,0
2020-03-11,Madagascar,0,0,26262368,0,0
2020-03-12,Madagascar,0,0,26262368,0,0
2020-03-13,Madagascar,0,0,26262368,0,0
2020-03-14,Madagascar,0,0,26262368,0,0
2020-03-15,Madagascar,0,0,26262368,0,0
2020-03-16,Madagascar,0,0,26262368,0,0
2020-03-17,Madagascar,0,0,26262368,0,0
2020-03-18,Madagascar,0,0,26262368,0,0
2020-03-19,Madagascar,0,0,26262368,0,0
2020-03-20,Madagascar,3,3,26262368,1,1.1423189256962662e-7
2020-03-21,Madagascar,3,0,26262368,0,1.1423189256962662e-7
2020-03-22,Madagascar,3,0,26262368,0,1.1423189256962662e-7
2020-03-23,Madagascar,12,9,26262368,0.8660254037844386,4.5692757027850647e-07
2020-03-24,Madagascar,17,5,26262368,0.5423261445466404,6.473140578945509e-7
2020-03-25,Madagascar,19,2,26262368,0.3244428422615251,7.234686529409686e-7
2020-03-26,Madagascar,23,4,26262368,0.41702882811414954,8.757778430338041e-7
2020-03-27,Madagascar,26,3,26262368,0.3396831102433787,9.900097356034308e-7
2020-03-28,Madagascar,26,0,26262368,0,9.900097356034308e-7
2020-03-29,Madagascar,39,13,26262368,0.5773502691896257,1.4850146034051461e-6
2020-03-30,Madagascar,43,4,26262368,0.30499714066520933,1.6373237934979817e-6
2020-03-31,Madagascar,57,14,26262368,0.49559462778335206,2.170405958822906e-6
2020-04-01,Madagascar,57,0,26262368,0,2.170405958822906e-6
2020-04-02,Madagascar,59,2,26262368,0.18411492357966466,2.2465605538693236e-6
2020-04-03,Madagascar,70,11,26262368,0.3964124835860459,2.665410826624621e-6
2020-04-04,Madagascar,70,0,26262368,0,2.665410826624621e-6
2020-04-05,Madagascar,72,2,26262368,0.16666666666666666,2.741565421671039e-6
2020-04-06,Madagascar,82,10,26262368,0.3492151478847891,3.122338396903128e-6
2020-04-07,Madagascar,88,6,26262368,0.26111648393354675,3.350802182042381e-6
2020-04-08,Madagascar,93,5,26262368,0.23186944788008415,3.5411886696584253e-6
2020-04-09,Madagascar,93,0,26262368,0,3.5411886696584253e-6
2020-04-10,Madagascar,93,0,26262368,0,3.5411886696584253e-6
2020-04-11,Madagascar,102,9,26262368,0.2970442628930023,3.883884347367305e-6
2020-04-12,Madagascar,106,4,26262368,0.19425717247145283,4.036193537460141e-6
2020-04-13,Madagascar,106,0,26262368,0,4.036193537460141e-6
2020-04-14,Madagascar,108,2,26262368,0.13608276348795434,4.112348132506559e-6
2020-04-15,Madagascar,110,2,26262368,0.13483997249264842,4.188502727552976e-6
2020-01-22,Malawi,0,0,18143315,0,0
2020-01-23,Malawi,0,0,18143315,0,0
2020-01-24,Malawi,0,0,18143315,0,0
2020-01-25,Malawi,0,0,18143315,0,0
2020-01-26,Malawi,0,0,18143315,0,0
2020-01-27,Malawi,0,0,18143315,0,0
2020-01-28,Malawi,0,0,18143315,0,0
2020-01-29,Malawi,0,0,18143315,0,0
2020-01-30,Malawi,0,0,18143315,0,0
2020-01-31,Malawi,0,0,18143315,0,0
2020-02-01,Malawi,0,0,18143315,0,0
2020-02-02,Malawi,0,0,18143315,0,0
2020-02-03,Malawi,0,0,18143315,0,0
2020-02-04,Malawi,0,0,18143315,0,0
2020-02-05,Malawi,0,0,18143315,0,0
2020-02-06,Malawi,0,0,18143315,0,0
2020-02-07,Malawi,0,0,18143315,0,0
2020-02-08,Malawi,0,0,18143315,0,0
2020-02-09,Malawi,0,0,18143315,0,0
2020-02-10,Malawi,0,0,18143315,0,0
2020-02-11,Malawi,0,0,18143315,0,0
2020-02-12,Malawi,0,0,18143315,0,0
2020-02-13,Malawi,0,0,18143315,0,0
2020-02-14,Malawi,0,0,18143315,0,0
2020-02-15,Malawi,0,0,18143315,0,0
2020-02-16,Malawi,0,0,18143315,0,0
2020-02-17,Malawi,0,0,18143315,0,0
2020-02-18,Malawi,0,0,18143315,0,0
2020-02-19,Malawi,0,0,18143315,0,0
2020-02-20,Malawi,0,0,18143315,0,0
2020-02-21,Malawi,0,0,18143315,0,0
2020-02-22,Malawi,0,0,18143315,0,0
2020-02-23,Malawi,0,0,18143315,0,0
2020-02-24,Malawi,0,0,18143315,0,0
2020-02-25,Malawi,0,0,18143315,0,0
2020-02-26,Malawi,0,0,18143315,0,0
2020-02-27,Malawi,0,0,18143315,0,0
2020-02-28,Malawi,0,0,18143315,0,0
2020-02-29,Malawi,0,0,18143315,0,0
2020-03-01,Malawi,0,0,18143315,0,0
2020-03-02,Malawi,0,0,18143315,0,0
2020-03-03,Malawi,0,0,18143315,0,0
2020-03-04,Malawi,0,0,18143315,0,0
2020-03-05,Malawi,0,0,18143315,0,0
2020-03-06,Malawi,0,0,18143315,0,0
2020-03-07,Malawi,0,0,18143315,0,0
2020-03-08,Malawi,0,0,18143315,0,0
2020-03-09,Malawi,0,0,18143315,0,0
2020-03-10,Malawi,0,0,18143315,0,0
2020-03-11,Malawi,0,0,18143315,0,0
2020-03-12,Malawi,0,0,18143315,0,0
2020-03-13,Malawi,0,0,18143315,0,0
2020-03-14,Malawi,0,0,18143315,0,0
2020-03-15,Malawi,0,0,18143315,0,0
2020-03-16,Malawi,0,0,18143315,0,0
2020-03-17,Malawi,0,0,18143315,0,0
2020-03-18,Malawi,0,0,18143315,0,0
2020-03-19,Malawi,0,0,18143315,0,0
2020-03-20,Malawi,0,0,18143315,0,0
2020-03-21,Malawi,0,0,18143315,0,0
2020-03-22,Malawi,0,0,18143315,0,0
2020-03-23,Malawi,0,0,18143315,0,0
2020-03-24,Malawi,0,0,18143315,0,0
2020-03-25,Malawi,0,0,18143315,0,0
2020-03-26,Malawi,0,0,18143315,0,0
2020-03-27,Malawi,0,0,18143315,0,0
2020-03-28,Malawi,0,0,18143315,0,0
2020-03-29,Malawi,0,0,18143315,0,0
2020-03-30,Malawi,0,0,18143315,0,0
2020-03-31,Malawi,0,0,18143315,0,0
2020-04-01,Malawi,0,0,18143315,0,0
2020-04-02,Malawi,3,3,18143315,1,1.653501578956216e-7
2020-04-03,Malawi,3,0,18143315,0,1.653501578956216e-7
2020-04-04,Malawi,4,1,18143315,0.5,2.2046687719416215e-7
2020-04-05,Malawi,4,0,18143315,0,2.2046687719416215e-7
2020-04-06,Malawi,5,1,18143315,0.44721359549995793,2.7558359649270266e-7
2020-04-07,Malawi,8,3,18143315,0.6123724356957945,4.409337543883243e-7
2020-04-08,Malawi,8,0,18143315,0,4.409337543883243e-7
2020-04-09,Malawi,8,0,18143315,0,4.409337543883243e-7
2020-04-10,Malawi,9,1,18143315,0.3333333333333333,4.960504736868649e-7
2020-04-11,Malawi,12,3,18143315,0.5,6.614006315824864e-7
2020-04-12,Malawi,13,1,18143315,0.2773500981126146,7.16517350881027e-7
2020-04-13,Malawi,16,3,18143315,0.4330127018922193,8.818675087766486e-7
2020-04-14,Malawi,16,0,18143315,0,8.818675087766486e-7
2020-04-15,Malawi,16,0,18143315,0,8.818675087766486e-7
2020-01-22,Malaysia,0,0,31528585,0,0
2020-01-23,Malaysia,0,0,31528585,0,0
2020-01-24,Malaysia,0,0,31528585,0,0
2020-01-25,Malaysia,3,3,31528585,1,9.515174880192054e-8
2020-01-26,Malaysia,4,1,31528585,0.5,1.2686899840256073e-7
2020-01-27,Malaysia,4,0,31528585,0,1.2686899840256073e-7
2020-01-28,Malaysia,4,0,31528585,0,1.2686899840256073e-7
2020-01-29,Malaysia,7,3,31528585,0.6546536707079771,2.2202074720448128e-7
2020-01-30,Malaysia,8,1,31528585,0.3535533905932738,2.5373799680512147e-7
2020-01-31,Malaysia,8,0,31528585,0,2.5373799680512147e-7
2020-02-01,Malaysia,8,0,31528585,0,2.5373799680512147e-7
2020-02-02,Malaysia,8,0,31528585,0,2.5373799680512147e-7
2020-02-03,Malaysia,8,0,31528585,0,2.5373799680512147e-7
2020-02-04,Malaysia,10,2,31528585,0.44721359549995793,3.171724960064018e-7
2020-02-05,Malaysia,12,2,31528585,0.408248290463863,3.806069952076822e-7
2020-02-06,Malaysia,12,0,31528585,0,3.806069952076822e-7
2020-02-07,Malaysia,12,0,31528585,0,3.806069952076822e-7
2020-02-08,Malaysia,16,4,31528585,0.5,5.074759936102429e-7
2020-02-09,Malaysia,16,0,31528585,0,5.074759936102429e-7
2020-02-10,Malaysia,18,2,31528585,0.3333333333333333,5.709104928115233e-7
2020-02-11,Malaysia,18,0,31528585,0,5.709104928115233e-7
2020-02-12,Malaysia,18,0,31528585,0,5.709104928115233e-7
2020-02-13,Malaysia,19,1,31528585,0.22941573387056177,6.026277424121635e-7
2020-02-14,Malaysia,19,0,31528585,0,6.026277424121635e-7
2020-02-15,Malaysia,22,3,31528585,0.3692744729379982,6.97779491214084e-7
